,word,sentiment
4124,mockery,negative
4125,mocking,negative
4126,mockingly,negative
4127,mocks,negative
4128,modern,positive
4129,modest,positive
4130,modesty,positive
4131,molest,negative
4132,molestation,negative
4133,momentous,positive
4134,monotonous,negative
4135,monotony,negative
4136,monster,negative
4137,monstrosities,negative
4138,monstrosity,negative
4139,monstrous,negative
4140,monstrously,negative
4141,monumental,positive
4142,monumentally,positive
4143,moody,negative
4144,moot,negative
4145,mope,negative
4146,morality,positive
4147,morbid,negative
4148,morbidly,negative
4149,mordant,negative
4150,mordantly,negative
4151,moribund,negative
4152,moron,negative
4153,moronic,negative
4154,morons,negative
4155,mortification,negative
4156,mortified,negative
4157,mortify,negative
4158,mortifying,negative
4159,motionless,negative
4160,motivated,positive
4161,motley,negative
4162,mourn,negative
4163,mourner,negative
4164,mournful,negative
4165,mournfully,negative
4166,muddle,negative
4167,muddy,negative
4168,mudslinger,negative
4169,mudslinging,negative
4170,mulish,negative
4171,multi-polarization,negative
4172,multi-purpose,positive
4173,mundane,negative
4174,murder,negative
4175,murderer,negative
4176,murderous,negative
4177,murderously,negative
4178,murky,negative
4179,muscle-flexing,negative
4180,mushy,negative
4181,musty,negative
4182,mysterious,negative
4183,mysteriously,negative
4184,mystery,negative
4185,mystify,negative
4186,myth,negative
4187,nag,negative
4188,nagging,negative
4189,naive,negative
4190,naively,negative
4191,narrower,negative
4192,nastily,negative
4193,nastiness,negative
4194,nasty,negative
4195,naughty,negative
4196,nauseate,negative
4197,nauseates,negative
4198,nauseating,negative
4199,nauseatingly,negative
4200,navigable,positive
4201,neat,positive
4202,neatest,positive
4203,neatly,positive
4204,nebulous,negative
4205,nebulously,negative
4206,needless,negative
4207,needlessly,negative
4208,needy,negative
4209,nefarious,negative
4210,nefariously,negative
4211,negate,negative
4212,negation,negative
4213,negative,negative
4214,negatives,negative
4215,negativity,negative
4216,neglect,negative
4217,neglected,negative
4218,negligence,negative
4219,negligent,negative
4220,nemesis,negative
4221,nepotism,negative
4222,nervous,negative
4223,nervously,negative
4224,nervousness,negative
4225,nettle,negative
4226,nettlesome,negative
4227,neurotic,negative
4228,neurotically,negative
4229,nice,positive
4230,nicely,positive
4231,nicer,positive
4232,nicest,positive
4233,nifty,positive
4234,niggle,negative
4235,niggles,negative
4236,nightmare,negative
4237,nightmarish,negative
4238,nightmarishly,negative
4239,nimble,positive
4240,nitpick,negative
4241,nitpicking,negative
4242,noble,positive
4243,nobly,positive
4244,noise,negative
4245,noiseless,positive
4246,noises,negative
4247,noisier,negative
4248,noisy,negative
4249,non-confidence,negative
4250,non-violence,positive
4251,non-violent,positive
4252,nonexistent,negative
4253,nonresponsive,negative
4254,nonsense,negative
4255,nosey,negative
4256,notably,positive
4257,noteworthy,positive
4258,notoriety,negative
4259,notorious,negative
4260,notoriously,negative
4261,nourish,positive
4262,nourishing,positive
4263,nourishment,positive
4264,novelty,positive
4265,noxious,negative
4266,nuisance,negative
4267,numb,negative
4268,nurturing,positive
4269,oasis,positive
4270,obese,negative
4271,object,negative
4272,objection,negative
4273,objectionable,negative
4274,objections,negative
4275,oblique,negative
4276,obliterate,negative
4277,obliterated,negative
4278,oblivious,negative
4279,obnoxious,negative
4280,obnoxiously,negative
4281,obscene,negative
4282,obscenely,negative
4283,obscenity,negative
4284,obscure,negative
4285,obscured,negative
4286,obscures,negative
4287,obscurity,negative
4288,obsess,negative
4289,obsession,positive
4290,obsessions,positive
4291,obsessive,negative
4292,obsessively,negative
4293,obsessiveness,negative
4294,obsolete,negative
4295,obstacle,negative
4296,obstinate,negative
4297,obstinately,negative
4298,obstruct,negative
4299,obstructed,negative
4300,obstructing,negative
4301,obstruction,negative
4302,obstructs,negative
4303,obtainable,positive
4304,obtrusive,negative
4305,obtuse,negative
4306,occlude,negative
4307,occluded,negative
4308,occludes,negative
4309,occluding,negative
4310,odd,negative
4311,odder,negative
4312,oddest,negative
4313,oddities,negative
4314,oddity,negative
4315,oddly,negative
4316,odor,negative
4317,offence,negative
4318,offend,negative
4319,offender,negative
4320,offending,negative
4321,offenses,negative
4322,offensive,negative
4323,offensively,negative
4324,offensiveness,negative
4325,officious,negative
4326,ominous,negative
4327,ominously,negative
4328,omission,negative
4329,omit,negative
4330,one-sided,negative
4331,onerous,negative
4332,onerously,negative
4333,onslaught,negative
4334,openly,positive
4335,openness,positive
4336,opinionated,negative
4337,opponent,negative
4338,opportunistic,negative
4339,oppose,negative
4340,opposition,negative
4341,oppositions,negative
4342,oppress,negative
4343,oppression,negative
4344,oppressive,negative
4345,oppressively,negative
4346,oppressiveness,negative
4347,oppressors,negative
4348,optimal,positive
4349,optimism,positive
4350,optimistic,positive
4351,opulent,positive
4352,ordeal,negative
4353,orderly,positive
4354,originality,positive
4355,orphan,negative
4356,ostracize,negative
4357,outbreak,negative
4358,outburst,negative
4359,outbursts,negative
4360,outcast,negative
4361,outcry,negative
4362,outdo,positive
4363,outdone,positive
4364,outlaw,negative
4365,outmoded,negative
4366,outperform,positive
4367,outperformed,positive
4368,outperforming,positive
4369,outperforms,positive
4370,outrage,negative
4371,outraged,negative
4372,outrageous,negative
4373,outrageously,negative
4374,outrageousness,negative
4375,outrages,negative
4376,outshine,positive
4377,outshone,positive
4378,outsider,negative
4379,outsmart,positive
4380,outstanding,positive
4381,outstandingly,positive
4382,outstrip,positive
4383,outwit,positive
4384,ovation,positive
4385,over-acted,negative
4386,over-awe,negative
4387,over-balanced,negative
4388,over-hyped,negative
4389,over-priced,negative
4390,over-valuation,negative
4391,overact,negative
4392,overacted,negative
4393,overawe,negative
4394,overbalance,negative
4395,overbalanced,negative
4396,overbearing,negative
4397,overbearingly,negative
4398,overblown,negative
4399,overdo,negative
4400,overdone,negative
4401,overdue,negative
4402,overemphasize,negative
4403,overheat,negative
4404,overjoyed,positive
4405,overkill,negative
4406,overloaded,negative
4407,overlook,negative
4408,overpaid,negative
4409,overpayed,negative
4410,overplay,negative
4411,overpower,negative
4412,overpriced,negative
4413,overrated,negative
4414,overreach,negative
4415,overrun,negative
4416,overshadow,negative
4417,oversight,negative
4418,oversights,negative
4419,oversimplification,negative
4420,oversimplified,negative
4421,oversimplify,negative
4422,oversize,negative
4423,overstate,negative
4424,overstated,negative
4425,overstatement,negative
4426,overstatements,negative
4427,overstates,negative
4428,overtake,positive
4429,overtaken,positive
4430,overtakes,positive
4431,overtaking,positive
4432,overtaxed,negative
4433,overthrow,negative
4434,overthrows,negative
4435,overtook,positive
4436,overture,positive
4437,overturn,negative
4438,overweight,negative
4439,overwhelm,negative
4440,overwhelmed,negative
4441,overwhelming,negative
4442,overwhelmingly,negative
4443,overwhelms,negative
4444,overzealous,negative
4445,overzealously,negative
4446,overzelous,negative
4447,pain,negative
4448,pain-free,positive
4449,painful,negative
4450,painfull,negative
4451,painfully,negative
4452,painless,positive
4453,painlessly,positive
4454,pains,negative
4455,palatial,positive
4456,pale,negative
4457,pales,negative
4458,paltry,negative
4459,pamper,positive
4460,pampered,positive
4461,pamperedly,positive
4462,pamperedness,positive
4463,pampers,positive
4464,pan,negative
4465,pandemonium,negative
4466,pander,negative
4467,pandering,negative
4468,panders,negative
4469,panic,negative
4470,panick,negative
4471,panicked,negative
4472,panicking,negative
4473,panicky,negative
4474,panoramic,positive
4475,paradise,positive
4476,paradoxical,negative
4477,paradoxically,negative
4478,paralize,negative
4479,paralyzed,negative
4480,paramount,positive
4481,paranoia,negative
4482,paranoid,negative
4483,parasite,negative
4484,pardon,positive
4485,pariah,negative
4486,parody,negative
4487,partiality,negative
4488,partisan,negative
4489,partisans,negative
4490,passe,negative
4491,passion,positive
4492,passionate,positive
4493,passionately,positive
4494,passive,negative
4495,passiveness,negative
4496,pathetic,negative
4497,pathetically,negative
4498,patience,positive
4499,patient,positive
4500,patiently,positive
4501,patriot,positive
4502,patriotic,positive
4503,patronize,negative
4504,paucity,negative
4505,pauper,negative
4506,paupers,negative
4507,payback,negative
4508,peace,positive
4509,peaceable,positive
4510,peaceful,positive
4511,peacefully,positive
4512,peacekeepers,positive
4513,peach,positive
4514,peculiar,negative
4515,peculiarly,negative
4516,pedantic,negative
4517,peeled,negative
4518,peerless,positive
4519,peeve,negative
4520,peeved,negative
4521,peevish,negative
4522,peevishly,negative
4523,penalize,negative
4524,penalty,negative
4525,pep,positive
4526,pepped,positive
4527,pepping,positive
4528,peppy,positive
4529,peps,positive
4530,perfect,positive
4531,perfection,positive
4532,perfectly,positive
4533,perfidious,negative
4534,perfidity,negative
4535,perfunctory,negative
4536,peril,negative
4537,perilous,negative
4538,perilously,negative
4539,perish,negative
4540,permissible,positive
4541,pernicious,negative
4542,perplex,negative
4543,perplexed,negative
4544,perplexing,negative
4545,perplexity,negative
4546,persecute,negative
4547,persecution,negative
4548,perseverance,positive
4549,persevere,positive
4550,personages,positive
4551,personalized,positive
4552,pertinacious,negative
4553,pertinaciously,negative
4554,pertinacity,negative
4555,perturb,negative
4556,perturbed,negative
4557,pervasive,negative
4558,perverse,negative
4559,perversely,negative
4560,perversion,negative
4561,perversity,negative
4562,pervert,negative
4563,perverted,negative
4564,perverts,negative
4565,pessimism,negative
4566,pessimistic,negative
4567,pessimistically,negative
4568,pest,negative
4569,pestilent,negative
4570,petrified,negative
4571,petrify,negative
4572,pettifog,negative
4573,petty,negative
4574,phenomenal,positive
4575,phenomenally,positive
4576,phobia,negative
4577,phobic,negative
4578,phony,negative
4579,picket,negative
4580,picketed,negative
4581,picketing,negative
4582,pickets,negative
4583,picky,negative
4584,picturesque,positive
4585,piety,positive
4586,pig,negative
4587,pigs,negative
4588,pillage,negative
4589,pillory,negative
4590,pimple,negative
4591,pinch,negative
4592,pinnacle,positive
4593,pique,negative
4594,pitiable,negative
4595,pitiful,negative
4596,pitifully,negative
4597,pitiless,negative
4598,pitilessly,negative
4599,pittance,negative
4600,pity,negative
4601,plagiarize,negative
4602,plague,negative
4603,plasticky,negative
4604,playful,positive
4605,playfully,positive
4606,plaything,negative
4607,plea,negative
4608,pleas,negative
4609,pleasant,positive
4610,pleasantly,positive
4611,pleased,positive
4612,pleases,positive
4613,pleasing,positive
4614,pleasingly,positive
4615,pleasurable,positive
4616,pleasurably,positive
4617,pleasure,positive
4618,plebeian,negative
4619,plentiful,positive
4620,plight,negative
4621,plot,negative
4622,plotters,negative
4623,ploy,negative
4624,plunder,negative
4625,plunderer,negative
4626,pluses,positive
4627,plush,positive
4628,plusses,positive
4629,poetic,positive
4630,poeticize,positive
4631,poignant,positive
4632,pointless,negative
4633,pointlessly,negative
4634,poise,positive
4635,poised,positive
4636,poison,negative
4637,poisonous,negative
4638,poisonously,negative
4639,pokey,negative
4640,poky,negative
4641,polarisation,negative
4642,polemize,negative
4643,polished,positive
4644,polite,positive
4645,politeness,positive
4646,pollute,negative
4647,polluter,negative
4648,polluters,negative
4649,polution,negative
4650,pompous,negative
4651,poor,negative
4652,poorer,negative
4653,poorest,negative
4654,poorly,negative
4655,popular,positive
4656,portable,positive
4657,posh,positive
4658,positive,positive
4659,positively,positive
4660,positives,positive
4661,posturing,negative
4662,pout,negative
4663,poverty,negative
4664,powerful,positive
4665,powerfully,positive
4666,powerless,negative
4667,praise,positive
4668,praiseworthy,positive
4669,praising,positive
4670,prate,negative
4671,pratfall,negative
4672,prattle,negative
4673,pre-eminent,positive
4674,precarious,negative
4675,precariously,negative
4676,precious,positive
4677,precipitate,negative
4678,precipitous,negative
4679,precise,positive
4680,precisely,positive
4681,predatory,negative
4682,predicament,negative
4683,preeminent,positive
4684,prefer,positive
4685,preferable,positive
4686,preferably,positive
4687,prefered,positive
4688,preferes,positive
4689,preferring,positive
4690,prefers,positive
4691,prejudge,negative
4692,prejudice,negative
4693,prejudices,negative
4694,prejudicial,negative
4695,premeditated,negative
4696,premier,positive
4697,preoccupy,negative
4698,preposterous,negative
4699,preposterously,negative
4700,prestige,positive
4701,prestigious,positive
4702,presumptuous,negative
4703,presumptuously,negative
4704,pretence,negative
4705,pretend,negative
4706,pretense,negative
4707,pretentious,negative
4708,pretentiously,negative
4709,prettily,positive
4710,pretty,positive
4711,prevaricate,negative
4712,priceless,positive
4713,pricey,negative
4714,pricier,negative
4715,prick,negative
4716,prickle,negative
4717,prickles,negative
4718,pride,positive
4719,prideful,negative
4720,prik,negative
4721,primitive,negative
4722,principled,positive
4723,prison,negative
4724,prisoner,negative
4725,privilege,positive
4726,privileged,positive
4727,prize,positive
4728,proactive,positive
4729,problem,negative
4730,problem-free,positive
4731,problem-solver,positive
4732,problematic,negative
4733,problems,negative
4734,procrastinate,negative
4735,procrastinates,negative
4736,procrastination,negative
4737,prodigious,positive
4738,prodigiously,positive
4739,prodigy,positive
4740,productive,positive
4741,productively,positive
4742,profane,negative
4743,profanity,negative
4744,proficient,positive
4745,proficiently,positive
4746,profound,positive
4747,profoundly,positive
4748,profuse,positive
4749,profusion,positive
4750,progress,positive
4751,progressive,positive
4752,prohibit,negative
4753,prohibitive,negative
4754,prohibitively,negative
4755,prolific,positive
4756,prominence,positive
4757,prominent,positive
4758,promise,positive
4759,promised,positive
4760,promises,positive
4761,promising,positive
4762,promoter,positive
4763,prompt,positive
4764,promptly,positive
4765,propaganda,negative
4766,propagandize,negative
4767,proper,positive
4768,properly,positive
4769,propitious,positive
4770,propitiously,positive
4771,proprietary,negative
4772,pros,positive
4773,prosecute,negative
4774,prosper,positive
4775,prosperity,positive
4776,prosperous,positive
4777,prospros,positive
4778,protect,positive
4779,protection,positive
4780,protective,positive
4781,protest,negative
4782,protested,negative
4783,protesting,negative
4784,protests,negative
4785,protracted,negative
4786,proud,positive
4787,proven,positive
4788,proves,positive
4789,providence,positive
4790,proving,positive
4791,provocation,negative
4792,provocative,negative
4793,provoke,negative
4794,prowess,positive
4795,prudence,positive
4796,prudent,positive
4797,prudently,positive
4798,pry,negative
4799,pugnacious,negative
4800,pugnaciously,negative
4801,pugnacity,negative
4802,punch,negative
4803,punctual,positive
4804,punish,negative
4805,punishable,negative
4806,punitive,negative
4807,punk,negative
4808,puny,negative
4809,puppet,negative
4810,puppets,negative
4811,pure,positive
4812,purify,positive
4813,purposeful,positive
4814,puzzled,negative
4815,puzzlement,negative
4816,puzzling,negative
4817,quack,negative
4818,quaint,positive
4819,qualified,positive
4820,qualify,positive
4821,qualm,negative
4822,qualms,negative
4823,quandary,negative
4824,quarrel,negative
4825,quarrellous,negative
4826,quarrellously,negative
4827,quarrels,negative
4828,quarrelsome,negative
4829,quash,negative
4830,queer,negative
4831,questionable,negative
4832,quibble,negative
4833,quibbles,negative
4834,quicker,positive
4835,quiet,positive
4836,quieter,positive
4837,quitter,negative
4838,rabid,negative
4839,racism,negative
4840,racist,negative
4841,racists,negative
4842,racy,negative
4843,radiance,positive
4844,radiant,positive
4845,radical,negative
4846,radicalization,negative
4847,radically,negative
4848,radicals,negative
4849,rage,negative
4850,ragged,negative
4851,raging,negative
4852,rail,negative
4853,raked,negative
4854,rampage,negative
4855,rampant,negative
4856,ramshackle,negative
4857,rancor,negative
4858,randomly,negative
4859,rankle,negative
4860,rant,negative
4861,ranted,negative
4862,ranting,negative
4863,rantingly,negative
4864,rants,negative
4865,rape,negative
4866,raped,negative
4867,rapid,positive
4868,raping,negative
4869,rapport,positive
4870,rapt,positive
4871,rapture,positive
4872,raptureous,positive
4873,raptureously,positive
4874,rapturous,positive
4875,rapturously,positive
4876,rascal,negative
4877,rascals,negative
4878,rash,negative
4879,rational,positive
4880,rattle,negative
4881,rattled,negative
4882,rattles,negative
4883,ravage,negative
4884,raving,negative
4885,razor-sharp,positive
4886,reachable,positive
4887,reactionary,negative
4888,readable,positive
4889,readily,positive
4890,ready,positive
4891,reaffirm,positive
4892,reaffirmation,positive
4893,realistic,positive
4894,realizable,positive
4895,reasonable,positive
4896,reasonably,positive
4897,reasoned,positive
4898,reassurance,positive
4899,reassure,positive
4900,rebellious,negative
4901,rebuff,negative
4902,rebuke,negative
4903,recalcitrant,negative
4904,recant,negative
4905,receptive,positive
4906,recession,negative
4907,recessionary,negative
4908,reckless,negative
4909,recklessly,negative
4910,recklessness,negative
4911,reclaim,positive
4912,recoil,negative
4913,recomend,positive
4914,recommend,positive
4915,recommendation,positive
4916,recommendations,positive
4917,recommended,positive
4918,reconcile,positive
4919,reconciliation,positive
4920,record-setting,positive
4921,recourses,negative
4922,recover,positive
4923,recovery,positive
4924,rectification,positive
4925,rectify,positive
4926,rectifying,positive
4927,redeem,positive
4928,redeeming,positive
4929,redemption,positive
4930,redundancy,negative
4931,redundant,negative
4932,refine,positive
4933,refined,positive
4934,refinement,positive
4935,reform,positive
4936,reformed,positive
4937,reforming,positive
4938,reforms,positive
4939,refresh,positive
4940,refreshed,positive
4941,refreshing,positive
4942,refund,positive
4943,refunded,positive
4944,refusal,negative
4945,refuse,negative
4946,refused,negative
4947,refuses,negative
4948,refusing,negative
4949,refutation,negative
4950,refute,negative
4951,refuted,negative
4952,refutes,negative
4953,refuting,negative
4954,regal,positive
4955,regally,positive
4956,regard,positive
4957,regress,negative
4958,regression,negative
4959,regressive,negative
4960,regret,negative
4961,regreted,negative
4962,regretful,negative
4963,regretfully,negative
4964,regrets,negative
4965,regrettable,negative
4966,regrettably,negative
4967,regretted,negative
4968,reject,negative
4969,rejected,negative
4970,rejecting,negative
4971,rejection,negative
4972,rejects,negative
4973,rejoice,positive
4974,rejoicing,positive
4975,rejoicingly,positive
4976,rejuvenate,positive
4977,rejuvenated,positive
4978,rejuvenating,positive
4979,relapse,negative
4980,relaxed,positive
4981,relent,positive
4982,relentless,negative
4983,relentlessly,negative
4984,relentlessness,negative
4985,reliable,positive
4986,reliably,positive
4987,relief,positive
4988,relish,positive
4989,reluctance,negative
4990,reluctant,negative
4991,reluctantly,negative
4992,remarkable,positive
4993,remarkably,positive
4994,remedy,positive
4995,remission,positive
4996,remorse,negative
4997,remorseful,negative
4998,remorsefully,negative
4999,remorseless,negative
5000,remorselessly,negative
5001,remorselessness,negative
5002,remunerate,positive
5003,renaissance,positive
5004,renewed,positive
5005,renounce,negative
5006,renown,positive
5007,renowned,positive
5008,renunciation,negative
5009,repel,negative
5010,repetitive,negative
5011,replaceable,positive
5012,reprehensible,negative
5013,reprehensibly,negative
5014,reprehension,negative
5015,reprehensive,negative
5016,repress,negative
5017,repression,negative
5018,repressive,negative
5019,reprimand,negative
5020,reproach,negative
5021,reproachful,negative
5022,reprove,negative
5023,reprovingly,negative
5024,repudiate,negative
5025,repudiation,negative
5026,repugn,negative
5027,repugnance,negative
5028,repugnant,negative
5029,repugnantly,negative
5030,repulse,negative
5031,repulsed,negative
5032,repulsing,negative
5033,repulsive,negative
5034,repulsively,negative
5035,repulsiveness,negative
5036,reputable,positive
5037,reputation,positive
5038,resent,negative
5039,resentful,negative
5040,resentment,negative
5041,resignation,negative
5042,resigned,negative
5043,resilient,positive
5044,resistance,negative
5045,resolute,positive
5046,resound,positive
5047,resounding,positive
5048,resourceful,positive
5049,resourcefulness,positive
5050,respect,positive
5051,respectable,positive
5052,respectful,positive
5053,respectfully,positive
5054,respite,positive
5055,resplendent,positive
5056,responsibly,positive
5057,responsive,positive
5058,restful,positive
5059,restless,negative
5060,restlessness,negative
5061,restored,positive
5062,restrict,negative
5063,restricted,negative
5064,restriction,negative
5065,restrictive,negative
5066,restructure,positive
5067,restructured,positive
5068,restructuring,positive
5069,resurgent,negative
5070,retaliate,negative
5071,retaliatory,negative
5072,retard,negative
5073,retarded,negative
5074,retardedness,negative
5075,retards,negative
5076,reticent,negative
5077,retract,negative
5078,retractable,positive
5079,retreat,negative
5080,retreated,negative
5081,revel,positive
5082,revelation,positive
5083,revenge,negative
5084,revengeful,negative
5085,revengefully,negative
5086,revere,positive
5087,reverence,positive
5088,reverent,positive
5089,reverently,positive
5090,revert,negative
5091,revile,negative
5092,reviled,negative
5093,revitalize,positive
5094,revival,positive
5095,revive,positive
5096,revives,positive
5097,revoke,negative
5098,revolt,negative
5099,revolting,negative
5100,revoltingly,negative
5101,revolutionary,positive
5102,revolutionize,positive
5103,revolutionized,positive
5104,revolutionizes,positive
5105,revulsion,negative
5106,revulsive,negative
5107,reward,positive
5108,rewarding,positive
5109,rewardingly,positive
5110,rhapsodize,negative
5111,rhetoric,negative
5112,rhetorical,negative
5113,ricer,negative
5114,rich,positive
5115,richer,positive
5116,richly,positive
5117,richness,positive
5118,ridicule,negative
5119,ridicules,negative
5120,ridiculous,negative
5121,ridiculously,negative
5122,rife,negative
5123,rift,negative
5124,rifts,negative
5125,right,positive
5126,righten,positive
5127,righteous,positive
5128,righteously,positive
5129,righteousness,positive
5130,rightful,positive
5131,rightfully,positive
5132,rightly,positive
5133,rightness,positive
5134,rigid,negative
5135,rigidity,negative
5136,rigidness,negative
5137,rile,negative
5138,riled,negative
5139,rip,negative
5140,rip-off,negative
5141,ripoff,negative
5142,ripped,negative
5143,risk,negative
5144,risk-free,positive
5145,risks,negative
5146,risky,negative
5147,rival,negative
5148,rivalry,negative
5149,roadblocks,negative
5150,robust,positive
5151,rock-star,positive
5152,rock-stars,positive
5153,rockstar,positive
5154,rockstars,positive
5155,rocky,negative
5156,rogue,negative
5157,rollercoaster,negative
5158,romantic,positive
5159,romantically,positive
5160,romanticize,positive
5161,roomier,positive
5162,roomy,positive
5163,rosy,positive
5164,rot,negative
5165,rotten,negative
5166,rough,negative
5167,rremediable,negative
5168,rubbish,negative
5169,rude,negative
5170,rue,negative
5171,ruffian,negative
5172,ruffle,negative
5173,ruin,negative
5174,ruined,negative
5175,ruining,negative
5176,ruinous,negative
5177,ruins,negative
5178,rumbling,negative
5179,rumor,negative
5180,rumors,negative
5181,rumours,negative
5182,rumple,negative
5183,run-down,negative
5184,runaway,negative
5185,rupture,negative
5186,rust,negative
5187,rusts,negative
5188,rusty,negative
5189,rut,negative
5190,ruthless,negative
5191,ruthlessly,negative
5192,ruthlessness,negative
5193,ruts,negative
5194,sabotage,negative
5195,sack,negative
5196,sacrificed,negative
5197,sad,negative
5198,sadden,negative
5199,sadly,negative
5200,sadness,negative
5201,safe,positive
5202,safely,positive
5203,sag,negative
5204,sagacity,positive
5205,sagely,positive
5206,sagged,negative
5207,sagging,negative
5208,saggy,negative
5209,sags,negative
5210,saint,positive
5211,saintliness,positive
5212,saintly,positive
5213,salacious,negative
5214,salutary,positive
5215,salute,positive
5216,sanctimonious,negative
5217,sane,positive
5218,sap,negative
5219,sarcasm,negative
5220,sarcastic,negative
5221,sarcastically,negative
5222,sardonic,negative
5223,sardonically,negative
5224,sass,negative
5225,satirical,negative
5226,satirize,negative
5227,satisfactorily,positive
5228,satisfactory,positive
5229,satisfied,positive
5230,satisfies,positive
5231,satisfy,positive
5232,satisfying,positive
5233,satisified,positive
5234,savage,negative
5235,savaged,negative
5236,savagery,negative
5237,savages,negative
5238,saver,positive
5239,savings,positive
5240,savior,positive
5241,savvy,positive
5242,scaly,negative
5243,scam,negative
5244,scams,negative
5245,scandal,negative
5246,scandalize,negative
5247,scandalized,negative
5248,scandalous,negative
5249,scandalously,negative
5250,scandals,negative
5251,scandel,negative
5252,scandels,negative
5253,scant,negative
5254,scapegoat,negative
5255,scar,negative
5256,scarce,negative
5257,scarcely,negative
5258,scarcity,negative
5259,scare,negative
5260,scared,negative
5261,scarier,negative
5262,scariest,negative
5263,scarily,negative
5264,scarred,negative
5265,scars,negative
5266,scary,negative
5267,scathing,negative
5268,scathingly,negative
5269,scenic,positive
5270,sceptical,negative
5271,scoff,negative
5272,scoffingly,negative
5273,scold,negative
5274,scolded,negative
5275,scolding,negative
5276,scoldingly,negative
5277,scorching,negative
5278,scorchingly,negative
5279,scorn,negative
5280,scornful,negative
5281,scornfully,negative
5282,scoundrel,negative
5283,scourge,negative
5284,scowl,negative
5285,scramble,negative
5286,scrambled,negative
5287,scrambles,negative
5288,scrambling,negative
5289,scrap,negative
5290,scratch,negative
5291,scratched,negative
5292,scratches,negative
5293,scratchy,negative
5294,scream,negative
5295,screech,negative
5296,screw-up,negative
5297,screwed,negative
5298,screwed-up,negative
5299,screwy,negative
5300,scuff,negative
5301,scuffs,negative
5302,scum,negative
5303,scummy,negative
5304,seamless,positive
5305,seasoned,positive
5306,second-class,negative
5307,second-tier,negative
5308,secretive,negative
5309,secure,positive
5310,securely,positive
5311,sedentary,negative
5312,seedy,negative
5313,seethe,negative
5314,seething,negative
5315,selective,positive
5316,self-coup,negative
5317,self-criticism,negative
5318,self-defeating,negative
5319,self-destructive,negative
5320,self-determination,positive
5321,self-humiliation,negative
5322,self-interest,negative
5323,self-interested,negative
5324,self-respect,positive
5325,self-satisfaction,positive
5326,self-serving,negative
5327,self-sufficiency,positive
5328,self-sufficient,positive
5329,selfinterested,negative
5330,selfish,negative
5331,selfishly,negative
5332,selfishness,negative
5333,semi-retarded,negative
5334,senile,negative
5335,sensation,positive
5336,sensational,positive
5337,sensationalize,negative
5338,sensationally,positive
5339,sensations,positive
5340,senseless,negative
5341,senselessly,negative
5342,sensible,positive
5343,sensibly,positive
5344,sensitive,positive
5345,serene,positive
5346,serenity,positive
5347,seriousness,negative
5348,sermonize,negative
5349,servitude,negative
5350,set-up,negative
5351,setback,negative
5352,setbacks,negative
5353,sever,negative
5354,severe,negative
5355,severity,negative
5356,sexy,positive
5357,sh*t,negative
5358,shabby,negative
5359,shadowy,negative
5360,shady,negative
5361,shake,negative
5362,shaky,negative
5363,shallow,negative
5364,sham,negative
5365,shambles,negative
5366,shame,negative
5367,shameful,negative
5368,shamefully,negative
5369,shamefulness,negative
5370,shameless,negative
5371,shamelessly,negative
5372,shamelessness,negative
5373,shark,negative
5374,sharp,positive
5375,sharper,positive
5376,sharpest,positive
5377,sharply,negative
5378,shatter,negative
5379,shemale,negative
5380,shimmer,negative
5381,shimmering,positive
5382,shimmeringly,positive
5383,shimmy,negative
5384,shine,positive
5385,shiny,positive
5386,shipwreck,negative
5387,shirk,negative
5388,shirker,negative
5389,shit,negative
5390,shiver,negative
5391,shock,negative
5392,shocked,negative
5393,shocking,negative
5394,shockingly,negative
5395,shoddy,negative
5396,short-lived,negative
5397,shortage,negative
5398,shortchange,negative
5399,shortcoming,negative
5400,shortcomings,negative
5401,shortness,negative
5402,shortsighted,negative
5403,shortsightedness,negative
5404,showdown,negative
5405,shrew,negative
5406,shriek,negative
5407,shrill,negative
5408,shrilly,negative
5409,shrivel,negative
5410,shroud,negative
5411,shrouded,negative
5412,shrug,negative
5413,shun,negative
5414,shunned,negative
5415,sick,negative
5416,sicken,negative
5417,sickening,negative
5418,sickeningly,negative
5419,sickly,negative
5420,sickness,negative
5421,sidetrack,negative
5422,sidetracked,negative
5423,siege,negative
5424,significant,positive
5425,silent,positive
5426,sillily,negative
5427,silly,negative
5428,simpler,positive
5429,simplest,positive
5430,simplified,positive
5431,simplifies,positive
5432,simplify,positive
5433,simplifying,positive
5434,simplistic,negative
5435,simplistically,negative
5436,sin,negative
5437,sincere,positive
5438,sincerely,positive
5439,sincerity,positive
5440,sinful,negative
5441,sinfully,negative
5442,sinister,negative
5443,sinisterly,negative
5444,sink,negative
5445,sinking,negative
5446,skeletons,negative
5447,skeptic,negative
5448,skeptical,negative
5449,skeptically,negative
5450,skepticism,negative
5451,sketchy,negative
5452,skill,positive
5453,skilled,positive
5454,skillful,positive
5455,skillfully,positive
5456,skimpy,negative
5457,skinny,negative
5458,skittish,negative
5459,skittishly,negative
5460,skulk,negative
5461,slack,negative
5462,slammin,positive
5463,slander,negative
5464,slanderer,negative
5465,slanderous,negative
5466,slanderously,negative
5467,slanders,negative
5468,slap,negative
5469,slashing,negative
5470,slaughter,negative
5471,slaughtered,negative
5472,slave,negative
5473,slaves,negative
5474,sleazy,negative
5475,sleek,positive
5476,slick,positive
5477,slime,negative
5478,slog,negative
5479,slogged,negative
5480,slogging,negative
